ProbeID	1 Avg_ctrl	1 Avg_treat	1 FoldChange	1 Rank_modT	1 Rank_WAD	1 RP_origPvalue	1 RP_correctedPvalue	1 Rank_RP	1 DEG	ProbeID	Gene Title (Affymetrix)	Entrez Gene	SwissProt	EC	RefSeq Transcript ID	RefSeq Protein ID	Gene Ontology Biological Process	Gene Ontology Cellular Component	Gene Ontology Molecular Function	NO	ProbeID	V2.2	---	Gene_len(V2.2)	bit	score	Expect	p_value	Number_of matches	HSP_length	Avg_HSP_match(%)	HSP_coverage (%)	Blast_percent_identity		Is TF?	Gene (Poplar V3.0)	Query_length	Subject_length	Blast_score	Bits	Expect	Pvalue	Number_of matches	HSP_length	Percentage_of_matches	HSP_percentage	Blast_percent_identity	homolog AGI to V3 gene (by Phytozome)	symbol (By Phytozome)	Desc ( Phytozome)	NO	ProbeID	AGI (TAIR10)	Description	Functions	Domain	target_len (probe design seq)	At_gene_length	Blast_score	Bits	Expect	Pvalue	Number_of matches	HSP_length	Percentage_of_matches	HSP_percentage	Blast_percent_identity
POPTR_0006s11350.1	18.9692125995011	73.7420167446431	3.88745797211334	14	158	0	0	17	DEG	
POPTR_0002s04490.1	270.181277848839	620.253796000989	2.29569495317884	681	99	0.0011	0.0381014492753624	234	DEG	
POPTR_0009s15590.1	137.21468216216	38.7074522283257	-3.54491639885685	1707	61	0	0	18	DEG	
POPTR_0017s01650.1	12.2596780208286	5.43697964568352	-2.25486921411628	62	2751	8e-04	0.0390204081632652	242	DEG	
POPTR_0014s07850.1	48.5127161176101	19.074186772564	-2.54337008943364	687	509	6e-04	0.03455421686747	197	DEG	
POPTR_0008s19830.1	38.4885542615854	158.536939806747	4.1190671577129	700	57	0	0	19	DEG	
POPTR_0003s13810.1	24.2716447810594	114.695105846278	4.72547727526821	112	87	0	0	20	DEG	
POPTR_0007s14290.1	15.3430777482265	6.80025048944563	-2.25625185013991	182	2064	9e-04	0.0398333333333334	253	DEG	
POPTR_0008s14880.1	140.687098960855	296.290027864467	2.10602130581218	1333	123	9e-04	0.0358499999999999	210	DEG	
POPTR_0004s17460.1	11.056188461648	22.3207236188117	2.01884435094774	99	1517	0.0015	0.0437195121951219	273	DEG	
POPTR_0010s13170.3	279.372872821615	1759.9358247675	6.29959454184822	1	3	0	0	24	DEG	
POPTR_0003s18070.1	24.4044413866195	60.733262586083	2.48861515098568	454	371	4e-04	0.0227619047619048	111	DEG	
POPTR_0006s23020.1	73.0158933950111	149.67626963114	2.04991355541459	47	299	0.0014	0.0434545454545454	271	DEG	
POPTR_0010s09790.1	37.0539236029596	207.133195087199	5.59004755627701	207	22	0	0	25	DEG	
POPTR_0007s09320.1	33.7527875621804	67.3126349620985	1.99428372658386	608	548	0.0017	0.0464342857142857	307	DEG	
POPTR_0014s00630.1	24.4620822136979	10.6034642483248	-2.30698964421581	87	1170	8e-04	0.0386262626262626	238	DEG	
POPTR_0014s06440.1	159.327245615582	393.780348476204	2.47151921163754	35	94	4e-04	0.0224941176470588	108	DEG	
POPTR_0013s00710.1	343.246784680457	804.109021318817	2.34265565536876	2913	18	3e-04	0.0204857142857142	94	DEG	
POPTR_0003s12370.1	426.590950531024	926.090044379131	2.17090879032086	123	79	9e-04	0.0352622950819672	205	DEG	
POPTR_0004s04520.1	58.6439041143971	177.903699899173	3.03362647125497	1020	82	1e-04	0.0116585365853659	54	DEG	
POPTR_0006s02320.1	96.5463540071601	190.037276374828	1.96835269782155	3464	139	0.0012	0.0398333333333334	254	DEG	
POPTR_0003s04970.1	25.741926659193	10.8714662031621	-2.36784313892321	95	1012	6e-04	0.0337411764705882	190	DEG	
POPTR_0010s08670.2	17.0888678519377	66.9768484932656	3.91932625809796	129	190	0	0	31	DEG	
POPTR_0006s28180.1	14.1113651781346	30.6741751302567	2.17372130499364	1301	930	0.0011	0.0375571428571428	226	DEG	
POPTR_0005s07270.1	75.2914932703835	16.7969345832254	-4.48245439650488	646	101	0	0	34	DEG	
POPTR_0012s09230.1	120.473230917025	10.8481003911941	-11.1054679227359	96	26	0	0	35	DEG	
